Command line: train_new_replay_bonus_clear.py
================================================================================
Training started at 20260416-170303
Algorithm: QRD3QN
Environment: SuperMarioBros-1-3-v0
Random Seed: 42
Starting training from scratch (no resume)
Total episodes: 40000
Batch size: 64, Learning rate: 0.000125
Memory size: 200000, Target update freq: 500
Quantiles: 51, Kappa: 1.0
Config: Gamma 0.95->0.95, Epsilon 1.0->0.015
Death-Zone Boost: window=150 min_samples=30 spread_thresh=100.0 boost_eps=0.35 duration=200 cooldown=100 x_offset=200.0 min_x=300.0
Replay Bonus: enabled=True bonus_window=200 success_margin=120 bonus_factor=3.0 clear_on_spread=True clear_spread_threshold=100.0 use_age_decay=False
================================================================================
Ep 4792 |OrigR: 626.0 ShpR:1422.1 |X: 695.0(1208.0) AvgX100: 662.9 |AvgR:1354.9 |Ls:0.0853 |Eps:0.0150 |LR:1.25e-04 |Gm:0.950 |Fl:.(0/100)0 |DZ:744.0 BS:544.0 CD  8 |SP: 22.5 | RB:  - | CLR:  -
Ep 4793 |OrigR: 345.0 ShpR: 836.0 |X: 410.0(1208.0) AvgX100: 659.6 |AvgR:1348.3 |Ls:0.0900 |Eps:0.0150 |LR:1.25e-04 |Gm:0.950 |Fl:.(0/100)0 |DZ:744.0 BS:544.0 CD  7 |SP: 22.5 | RB:  - | CLR:  -
Ep 4794 |OrigR: 596.0 ShpR:1358.1 |X: 664.0(1208.0) AvgX100: 659.2 |AvgR:1347.4 |Ls:0.1041 |Eps:0.0150 |LR:1.25e-04 |Gm:0.950 |Fl:.(0/100)0 |DZ:744.0 BS:544.0 CD  6 |SP: 24.0 | RB:  - | CLR:  -
Ep 4795 |OrigR: 680.0 ShpR:1536.0 |X: 750.0(1208.0) AvgX100: 659.3 |AvgR:1347.5 |Ls:0.0985 |Eps:0.0150 |LR:1.25e-04 |Gm:0.950 |Fl:.(0/100)0 |DZ:744.0 BS:544.0 CD  5 |SP: 22.5 | RB:  - | CLR:  -
Ep 4796 |OrigR: 638.0 ShpR:1443.8 |X: 706.0(1208.0) AvgX100: 659.6 |AvgR:1348.1 |Ls:0.0936 |Eps:0.0150 |LR:1.25e-04 |Gm:0.950 |Fl:.(0/100)0 |DZ:744.0 BS:544.0 CD  4 |SP: 24.5 | RB:  - | CLR:  -
Ep 4797 |OrigR: 556.0 ShpR:1274.1 |X: 623.0(1208.0) AvgX100: 661.6 |AvgR:1352.4 |Ls:0.0828 |Eps:0.0150 |LR:1.25e-04 |Gm:0.950 |Fl:.(0/100)0 |DZ:744.0 BS:544.0 CD  3 |SP: 27.5 | RB:  - | CLR:  -
Ep 4798 |OrigR: 659.0 ShpR:1491.4 |X: 731.0(1208.0) AvgX100: 661.9 |AvgR:1353.0 |Ls:0.0881 |Eps:0.0150 |LR:1.25e-04 |Gm:0.950 |Fl:.(0/100)0 |DZ:744.0 BS:544.0 CD  2 |SP: 27.5 | RB:  - | CLR:  -
Ep 4799 |OrigR: 669.0 ShpR:1513.4 |X: 740.0(1208.0) AvgX100: 665.2 |AvgR:1359.7 |Ls:0.0820 |Eps:0.0150 |LR:1.25e-04 |Gm:0.950 |Fl:.(0/100)0 |DZ:744.0 BS:544.0 CD  1 |SP: 27.5 | RB:  - | CLR:  -
Ep 4800 |OrigR: 330.0 ShpR: 800.0 |X: 393.0(1208.0) AvgX100: 662.8 |AvgR:1354.8 |Ls:0.0924 |Eps:0.0150 |LR:1.25e-04 |Gm:0.950 |Fl:.(0/100)0 |DZ:744.0 BS:544.0 B200 |SP: 27.5 | RB:  - | CLR:  -
Ep 4801 |OrigR: 670.0 ShpR:1515.0 |X: 743.0(1208.0) AvgX100: 662.9 |AvgR:1355.0 |Ls:0.0796 |Eps:0.0150 |LR:1.25e-04 |Gm:0.950 |Fl:.(0/100)0 |DZ:744.0 BS:544.0 B199 |SP: 27.5 | RB:  - | CLR:  -
Ep 4802 |OrigR: 618.0 ShpR:1401.3 |X: 691.0(1208.0) AvgX100: 662.2 |AvgR:1353.3 |Ls:0.0830 |Eps:0.0150 |LR:1.25e-04 |Gm:0.950 |Fl:.(0/100)0 |DZ:744.0 BS:544.0 B198 |SP: 29.0 | RB:  - | CLR:  -
Ep 4803 |OrigR: 685.0 ShpR:1543.5 |X: 757.0(1208.0) AvgX100: 662.7 |AvgR:1354.3 |Ls:0.0968 |Eps:0.0150 |LR:1.25e-04 |Gm:0.950 |Fl:.(0/100)0 |DZ:744.0 BS:544.0 B197 |SP: 29.0 | RB:  - | CLR:  -
Ep 4804 |OrigR: 664.0 ShpR:1499.9 |X: 733.0(1208.0) AvgX100: 662.7 |AvgR:1354.3 |Ls:0.0915 |Eps:0.0150 |LR:1.25e-04 |Gm:0.950 |Fl:.(0/100)0 |DZ:744.0 BS:544.0 B196 |SP: 27.5 | RB:  - | CLR:  -
Ep 4805 |OrigR: 620.0 ShpR:1406.0 |X: 689.0(1208.0) AvgX100: 662.5 |AvgR:1353.8 |Ls:0.0953 |Eps:0.0150 |LR:1.25e-04 |Gm:0.950 |Fl:.(0/100)0 |DZ:744.0 BS:544.0 B195 |SP: 29.0 | RB:  - | CLR:  -
Ep 4806 |OrigR: 673.0 ShpR:1522.3 |X: 744.0(1208.0) AvgX100: 662.6 |AvgR:1354.0 |Ls:0.1015 |Eps:0.0150 |LR:1.25e-04 |Gm:0.950 |Fl:.(0/100)0 |DZ:744.0 BS:544.0 B194 |SP: 27.5 | RB:  - | CLR:  -
Ep 4807 |OrigR: 660.0 ShpR:1492.0 |X: 729.0(1208.0) AvgX100: 662.7 |AvgR:1354.3 |Ls:0.0915 |Eps:0.0150 |LR:1.25e-04 |Gm:0.950 |Fl:.(0/100)0 |DZ:744.0 BS:544.0 B193 |SP: 24.5 | RB:  - | CLR:  -
Ep 4808 |OrigR: 684.0 ShpR:1545.4 |X: 755.0(1208.0) AvgX100: 662.6 |AvgR:1354.2 |Ls:0.0776 |Eps:0.0150 |LR:1.25e-04 |Gm:0.950 |Fl:.(0/100)0 |DZ:744.0 BS:544.0 B192 |SP: 22.5 | RB:  - | CLR:  -
Ep 4809 |OrigR: 593.0 ShpR:1354.8 |X: 662.0(1208.0) AvgX100: 662.0 |AvgR:1353.0 |Ls:0.0832 |Eps:0.0150 |LR:1.25e-04 |Gm:0.950 |Fl:.(0/100)0 |DZ:744.0 BS:544.0 B191 |SP: 24.5 | RB:  - | CLR:  -
Ep 4810 |OrigR: 658.0 ShpR:1490.3 |X: 729.0(1208.0) AvgX100: 662.7 |AvgR:1354.3 |Ls:0.0852 |Eps:0.0150 |LR:1.25e-04 |Gm:0.950 |Fl:.(0/100)0 |DZ:744.0 BS:544.0 B190 |SP: 22.5 | RB:  - | CLR:  -
Ep 4811 |OrigR: 690.0 ShpR:1555.5 |X: 760.0(1208.0) AvgX100: 663.0 |AvgR:1354.8 |Ls:0.0838 |Eps:0.0150 |LR:1.25e-04 |Gm:0.950 |Fl:.(0/100)0 |DZ:744.0 BS:544.0 B189 |SP: 22.5 | RB:  - | CLR:  -
Ep 4812 |OrigR: 657.0 ShpR:1485.7 |X: 726.0(1208.0) AvgX100: 662.9 |AvgR:1354.6 |Ls:0.0885 |Eps:0.0150 |LR:1.25e-04 |Gm:0.950 |Fl:.(0/100)0 |DZ:744.0 BS:544.0 B188 |SP: 20.5 | RB:  - | CLR:  -
Ep 4813 |OrigR: 611.0 ShpR:1388.6 |X: 681.0(1208.0) AvgX100: 662.4 |AvgR:1353.6 |Ls:0.0999 |Eps:0.0150 |LR:1.25e-04 |Gm:0.950 |Fl:.(0/100)0 |DZ:744.0 BS:544.0 B187 |SP: 20.5 | RB:  - | CLR:  -
Ep 4814 |OrigR: 652.0 ShpR:1475.7 |X: 721.0(1208.0) AvgX100: 665.4 |AvgR:1359.8 |Ls:0.1072 |Eps:0.0150 |LR:1.25e-04 |Gm:0.950 |Fl:.(0/100)0 |DZ:744.0 BS:544.0 B186 |SP: 22.5 | RB:  - | CLR:  -
Ep 4815 |OrigR: 619.0 ShpR:1403.4 |X: 692.0(1208.0) AvgX100: 664.9 |AvgR:1358.6 |Ls:0.0932 |Eps:0.0150 |LR:1.25e-04 |Gm:0.950 |Fl:.(0/100)0 |DZ:744.0 BS:544.0 B185 |SP: 22.5 | RB:  - | CLR:  -
Ep 4816 |OrigR: 635.0 ShpR:1436.5 |X: 704.0(1208.0) AvgX100: 667.8 |AvgR:1364.5 |Ls:0.0871 |Eps:0.0150 |LR:1.25e-04 |Gm:0.950 |Fl:.(0/100)0 |DZ:744.0 BS:544.0 B184 |SP: 22.5 | RB:  - | CLR:  -
Ep 4817 |OrigR: 342.0 ShpR: 824.7 |X: 406.0(1208.0) AvgX100: 664.4 |AvgR:1357.5 |Ls:0.0720 |Eps:0.0150 |LR:1.25e-04 |Gm:0.950 |Fl:.(0/100)0 |DZ:744.0 BS:544.0 B183 |SP: 22.5 | RB:  - | CLR:  -
Ep 4818 |OrigR: 676.0 ShpR:1527.1 |X: 746.0(1208.0) AvgX100: 664.5 |AvgR:1357.6 |Ls:0.0909 |Eps:0.0150 |LR:1.25e-04 |Gm:0.950 |Fl:.(0/100)0 |DZ:744.0 BS:544.0 B182 |SP: 20.5 | RB:  - | CLR:  -
Ep 4819 |OrigR: 332.0 ShpR: 806.2 |X: 398.0(1208.0) AvgX100: 661.0 |AvgR:1350.4 |Ls:0.0973 |Eps:0.0150 |LR:1.25e-04 |Gm:0.950 |Fl:.(0/100)0 |DZ:744.0 BS:544.0 B181 |SP: 22.5 | RB:  - | CLR:  -
Ep 4820 |OrigR: 842.0 ShpR:1873.7 |X: 917.0(1208.0) AvgX100: 663.1 |AvgR:1354.8 |Ls:0.0973 |Eps:0.0150 |LR:1.25e-04 |Gm:0.950 |Fl:.(0/100)0 |DZ:744.6 BS:544.6 B180 |SP: 23.1 | RB: 41 | CLR:  -
Ep 4821 |OrigR: 516.0 ShpR:1188.6 |X: 583.0(1208.0) AvgX100: 661.5 |AvgR:1351.5 |Ls:0.0746 |Eps:0.0150 |LR:1.25e-04 |Gm:0.950 |Fl:.(0/100)0 |DZ:744.6 BS:544.6 B179 |SP: 23.1 | RB:  - | CLR:  -
Ep 4822 |OrigR: 248.0 ShpR: 633.8 |X: 312.0(1208.0) AvgX100: 658.7 |AvgR:1345.8 |Ls:0.0956 |Eps:0.0150 |LR:1.25e-04 |Gm:0.950 |Fl:.(0/100)0 |DZ:744.6 BS:544.6 B178 |SP: 23.1 | RB:  - | CLR:  -
Ep 4823 |OrigR: 658.0 ShpR:1487.8 |X: 727.0(1208.0) AvgX100: 658.5 |AvgR:1345.4 |Ls:0.0951 |Eps:0.0150 |LR:1.25e-04 |Gm:0.950 |Fl:.(0/100)0 |DZ:744.6 BS:544.6 B177 |SP: 21.1 | RB:  - | CLR:  -
Ep 4824 |OrigR: 354.0 ShpR: 854.9 |X: 420.0(1208.0) AvgX100: 656.4 |AvgR:1341.1 |Ls:0.1045 |Eps:0.0150 |LR:1.25e-04 |Gm:0.950 |Fl:.(0/100)0 |DZ:744.6 BS:544.6 B176 |SP: 23.1 | RB:  - | CLR:  -
Ep 4825 |OrigR: 633.0 ShpR:1434.8 |X: 703.0(1208.0) AvgX100: 656.0 |AvgR:1340.3 |Ls:0.0934 |Eps:0.0150 |LR:1.25e-04 |Gm:0.950 |Fl:.(0/100)0 |DZ:744.6 BS:544.6 B175 |SP: 23.1 | RB:  - | CLR:  -
Ep 4826 |OrigR: 667.0 ShpR:1508.2 |X: 737.0(1208.0) AvgX100: 656.1 |AvgR:1340.4 |Ls:0.0803 |Eps:0.0150 |LR:1.25e-04 |Gm:0.950 |Fl:.(0/100)0 |DZ:744.6 BS:544.6 B174 |SP: 21.1 | RB:  - | CLR:  -
Ep 4827 |OrigR: 590.0 ShpR:1346.0 |X: 660.0(1208.0) AvgX100: 655.1 |AvgR:1338.4 |Ls:0.1016 |Eps:0.0150 |LR:1.25e-04 |Gm:0.950 |Fl:.(0/100)0 |DZ:744.6 BS:544.6 B173 |SP: 21.1 | RB:  - | CLR:  -
Ep 4828 |OrigR: 632.0 ShpR:1432.7 |X: 701.0(1208.0) AvgX100: 655.1 |AvgR:1338.4 |Ls:0.1092 |Eps:0.0150 |LR:1.25e-04 |Gm:0.950 |Fl:.(0/100)0 |DZ:744.6 BS:544.6 B172 |SP: 23.1 | RB:  - | CLR:  -
Ep 4829 |OrigR: 716.0 ShpR:1604.6 |X: 789.0(1208.0) AvgX100: 655.7 |AvgR:1339.4 |Ls:0.0940 |Eps:0.0150 |LR:1.25e-04 |Gm:0.950 |Fl:.(0/100)0 |DZ:745.0 BS:545.0 B171 |SP: 21.5 | RB:  - | CLR:  -
Ep 4830 |OrigR: 668.0 ShpR:1508.8 |X: 737.0(1208.0) AvgX100: 655.4 |AvgR:1338.9 |Ls:0.1022 |Eps:0.0150 |LR:1.25e-04 |Gm:0.950 |Fl:.(0/100)0 |DZ:744.6 BS:544.6 B170 |SP: 21.1 | RB:  - | CLR:  -
Ep 4831 |OrigR: 662.0 ShpR:1493.7 |X: 730.0(1208.0) AvgX100: 655.3 |AvgR:1338.7 |Ls:0.1074 |Eps:0.0150 |LR:1.25e-04 |Gm:0.950 |Fl:.(0/100)0 |DZ:744.6 BS:544.6 B169 |SP: 21.1 | RB:  - | CLR:  -
Ep 4832 |OrigR: 654.0 ShpR:1482.4 |X: 724.0(1208.0) AvgX100: 655.2 |AvgR:1338.4 |Ls:0.1013 |Eps:0.0150 |LR:1.25e-04 |Gm:0.950 |Fl:.(0/100)0 |DZ:744.6 BS:544.6 B168 |SP: 21.6 | RB:  - | CLR:  -
Ep 4833 |OrigR: 674.0 ShpR:1522.9 |X: 745.0(1208.0) AvgX100: 655.5 |AvgR:1339.1 |Ls:0.0916 |Eps:0.0150 |LR:1.25e-04 |Gm:0.950 |Fl:.(0/100)0 |DZ:745.0 BS:545.0 B167 |SP: 20.0 | RB:  - | CLR:  -
Ep 4834 |OrigR: 598.0 ShpR:1362.8 |X: 666.0(1208.0) AvgX100: 652.9 |AvgR:1333.8 |Ls:0.0966 |Eps:0.0150 |LR:1.25e-04 |Gm:0.950 |Fl:.(0/100)0 |DZ:745.0 BS:545.0 B166 |SP: 22.0 | RB:  - | CLR:  -
Ep 4835 |OrigR: 321.0 ShpR: 780.1 |X: 384.0(1208.0) AvgX100: 650.8 |AvgR:1329.4 |Ls:0.1158 |Eps:0.0150 |LR:1.25e-04 |Gm:0.950 |Fl:.(0/100)0 |DZ:745.0 BS:545.0 B165 |SP: 22.0 | RB:  - | CLR:  -
Ep 4836 |OrigR: 668.0 ShpR:1510.8 |X: 738.0(1208.0) AvgX100: 650.6 |AvgR:1329.1 |Ls:0.0882 |Eps:0.0150 |LR:1.25e-04 |Gm:0.950 |Fl:.(0/100)0 |DZ:745.0 BS:545.0 B164 |SP: 20.0 | RB:  - | CLR:  -
Ep 4837 |OrigR: 673.0 ShpR:1521.3 |X: 743.0(1208.0) AvgX100: 650.6 |AvgR:1329.1 |Ls:0.1052 |Eps:0.0150 |LR:1.25e-04 |Gm:0.950 |Fl:.(0/100)0 |DZ:745.0 BS:545.0 B163 |SP: 20.0 | RB:  - | CLR:  -
Ep 4838 |OrigR: 649.0 ShpR:1469.4 |X: 718.0(1208.0) AvgX100: 653.7 |AvgR:1335.4 |Ls:0.0964 |Eps:0.0150 |LR:1.25e-04 |Gm:0.950 |Fl:.(0/100)0 |DZ:745.0 BS:545.0 B162 |SP: 20.0 | RB:  - | CLR:  -
Ep 4839 |OrigR: 367.0 ShpR: 882.2 |X: 433.0(1208.0) AvgX100: 648.7 |AvgR:1325.3 |Ls:0.1008 |Eps:0.0150 |LR:1.25e-04 |Gm:0.950 |Fl:.(0/100)0 |DZ:745.0 BS:545.0 B161 |SP: 20.0 | RB:  - | CLR:  -
Ep 4840 |OrigR: 671.0 ShpR:1516.6 |X: 741.0(1208.0) AvgX100: 649.9 |AvgR:1327.7 |Ls:0.0940 |Eps:0.0150 |LR:1.25e-04 |Gm:0.950 |Fl:.(0/100)0 |DZ:745.0 BS:545.0 B160 |SP: 18.5 | RB:  - | CLR:  -
Ep 4841 |OrigR: 595.0 ShpR:1358.5 |X: 664.0(1208.0) AvgX100: 649.2 |AvgR:1326.1 |Ls:0.0914 |Eps:0.0150 |LR:1.25e-04 |Gm:0.950 |Fl:.(0/100)0 |DZ:745.0 BS:545.0 B159 |SP: 18.5 | RB:  - | CLR:  -
Ep 4842 |OrigR: 547.0 ShpR:1256.7 |X: 615.0(1208.0) AvgX100: 647.8 |AvgR:1323.3 |Ls:0.0935 |Eps:0.0150 |LR:1.25e-04 |Gm:0.950 |Fl:.(0/100)0 |DZ:745.0 BS:545.0 B158 |SP: 18.5 | RB:  - | CLR:  -
Ep 4843 |OrigR: 664.0 ShpR:1499.9 |X: 734.0(1208.0) AvgX100: 650.8 |AvgR:1329.5 |Ls:0.0877 |Eps:0.0150 |LR:1.25e-04 |Gm:0.950 |Fl:.(0/100)0 |DZ:745.0 BS:545.0 B157 |SP: 18.5 | RB:  - | CLR:  -
Ep 4844 |OrigR: 325.0 ShpR: 788.5 |X: 389.0(1208.0) AvgX100: 650.3 |AvgR:1328.5 |Ls:0.0869 |Eps:0.0150 |LR:1.25e-04 |Gm:0.950 |Fl:.(0/100)0 |DZ:745.0 BS:545.0 B156 |SP: 18.5 | RB:  - | CLR:  -
Ep 4845 |OrigR: 550.0 ShpR:1265.0 |X: 619.0(1208.0) AvgX100: 649.2 |AvgR:1326.1 |Ls:0.0960 |Eps:0.0150 |LR:1.25e-04 |Gm:0.950 |Fl:.(0/100)0 |DZ:744.6 BS:544.6 B155 |SP: 19.6 | RB:  - | CLR:  -
Ep 4846 |OrigR: 524.0 ShpR:1207.4 |X: 592.0(1208.0) AvgX100: 647.7 |AvgR:1323.0 |Ls:0.0974 |Eps:0.0150 |LR:1.25e-04 |Gm:0.950 |Fl:.(0/100)0 |DZ:744.6 BS:544.6 B154 |SP: 19.6 | RB:  - | CLR:  -
Ep 4847 |OrigR: 838.0 ShpR:1864.8 |X: 911.0(1208.0) AvgX100: 649.4 |AvgR:1326.4 |Ls:0.1090 |Eps:0.0150 |LR:1.25e-04 |Gm:0.950 |Fl:.(0/100)0 |DZ:745.0 BS:545.0 B153 |SP: 18.5 | RB: 32 | CLR:  -
Ep 4848 |OrigR: 367.0 ShpR: 881.7 |X: 433.0(1208.0) AvgX100: 649.8 |AvgR:1327.3 |Ls:0.0962 |Eps:0.0150 |LR:1.25e-04 |Gm:0.950 |Fl:.(0/100)0 |DZ:745.0 BS:545.0 B152 |SP: 18.5 | RB:  - | CLR:  -
Ep 4849 |OrigR: 598.0 ShpR:1364.3 |X: 667.0(1208.0) AvgX100: 650.6 |AvgR:1329.0 |Ls:0.0917 |Eps:0.0150 |LR:1.25e-04 |Gm:0.950 |Fl:.(0/100)0 |DZ:745.0 BS:545.0 B151 |SP: 18.5 | RB:  - | CLR:  -
Ep 4850 |OrigR: 660.0 ShpR:1492.0 |X: 730.0(1208.0) AvgX100: 650.9 |AvgR:1329.7 |Ls:0.0837 |Eps:0.0150 |LR:1.25e-04 |Gm:0.950 |Fl:.(0/100)0 |DZ:745.0 BS:545.0 B150 |SP: 17.5 | RB:  - | CLR:  -
Ep 4851 |OrigR: 250.0 ShpR: 638.0 |X: 314.0(1208.0) AvgX100: 646.6 |AvgR:1320.9 |Ls:0.0842 |Eps:0.0150 |LR:1.25e-04 |Gm:0.950 |Fl:.(0/100)0 |DZ:745.0 BS:545.0 B149 |SP: 18.5 | RB:  - | CLR:  -
Ep 4852 |OrigR: 669.0 ShpR:1510.9 |X: 738.0(1208.0) AvgX100: 648.1 |AvgR:1324.0 |Ls:0.0935 |Eps:0.0150 |LR:1.25e-04 |Gm:0.950 |Fl:.(0/100)0 |DZ:744.6 BS:544.6 B148 |SP: 18.1 | RB:  - | CLR:  -
Ep 4853 |OrigR: 663.0 ShpR:1498.3 |X: 732.0(1208.0) AvgX100: 651.5 |AvgR:1331.0 |Ls:0.1054 |Eps:0.0150 |LR:1.25e-04 |Gm:0.950 |Fl:.(0/100)0 |DZ:744.6 BS:544.6 B147 |SP: 17.1 | RB:  - | CLR:  -
Ep 4854 |OrigR: 688.0 ShpR:1553.3 |X: 760.0(1208.0) AvgX100: 651.7 |AvgR:1331.4 |Ls:0.1011 |Eps:0.0150 |LR:1.25e-04 |Gm:0.950 |Fl:.(0/100)0 |DZ:745.0 BS:545.0 B146 |SP: 17.5 | RB:  - | CLR:  -
Ep 4855 |OrigR: 514.0 ShpR:1183.9 |X: 582.0(1208.0) AvgX100: 650.2 |AvgR:1328.2 |Ls:0.0906 |Eps:0.0150 |LR:1.25e-04 |Gm:0.950 |Fl:.(0/100)0 |DZ:745.0 BS:545.0 B145 |SP: 17.5 | RB:  - | CLR:  -
Ep 4856 |OrigR: 618.0 ShpR:1401.8 |X: 687.0(1208.0) AvgX100: 650.0 |AvgR:1327.8 |Ls:0.0925 |Eps:0.0150 |LR:1.25e-04 |Gm:0.950 |Fl:.(0/100)0 |DZ:745.0 BS:545.0 B144 |SP: 18.5 | RB:  - | CLR:  -
Ep 4857 |OrigR: 670.0 ShpR:1515.0 |X: 740.0(1208.0) AvgX100: 650.0 |AvgR:1328.0 |Ls:0.0860 |Eps:0.0150 |LR:1.25e-04 |Gm:0.950 |Fl:.(0/100)0 |DZ:745.0 BS:545.0 B143 |SP: 17.5 | RB:  - | CLR:  -
Ep 4858 |OrigR: 355.0 ShpR: 857.5 |X: 420.0(1208.0) AvgX100: 646.9 |AvgR:1321.5 |Ls:0.0974 |Eps:0.0150 |LR:1.25e-04 |Gm:0.950 |Fl:.(0/100)0 |DZ:744.6 BS:544.6 B142 |SP: 18.1 | RB:  - | CLR:  -
Ep 4859 |OrigR: 350.0 ShpR: 847.0 |X: 415.0(1208.0) AvgX100: 643.6 |AvgR:1314.8 |Ls:0.1201 |Eps:0.0150 |LR:1.25e-04 |Gm:0.950 |Fl:.(0/100)0 |DZ:744.6 BS:544.6 B141 |SP: 18.1 | RB:  - | CLR:  -
Ep 4860 |OrigR: 367.0 ShpR: 881.7 |X: 432.0(1208.0) AvgX100: 640.5 |AvgR:1308.3 |Ls:0.1069 |Eps:0.0150 |LR:1.25e-04 |Gm:0.950 |Fl:.(0/100)0 |DZ:744.6 BS:544.6 B140 |SP: 18.1 | RB:  - | CLR:  -
Ep 4861 |OrigR: 652.0 ShpR:1474.7 |X: 723.0(1208.0) AvgX100: 640.7 |AvgR:1308.9 |Ls:0.0888 |Eps:0.0150 |LR:1.25e-04 |Gm:0.950 |Fl:.(0/100)0 |DZ:744.6 BS:544.6 B139 |SP: 19.6 | RB:  - | CLR:  -
Ep 4862 |OrigR: 669.0 ShpR:1511.9 |X: 739.0(1208.0) AvgX100: 640.8 |AvgR:1309.1 |Ls:0.0909 |Eps:0.0150 |LR:1.25e-04 |Gm:0.950 |Fl:.(0/100)0 |DZ:744.6 BS:544.6 B138 |SP: 19.6 | RB:  - | CLR:  -
Ep 4863 |OrigR: 674.0 ShpR:1523.4 |X: 744.0(1208.0) AvgX100: 640.6 |AvgR:1308.6 |Ls:0.1108 |Eps:0.0150 |LR:1.25e-04 |Gm:0.950 |Fl:.(0/100)0 |DZ:744.6 BS:544.6 B137 |SP: 19.6 | RB:  - | CLR:  -
Ep 4864 |OrigR: 668.0 ShpR:1510.3 |X: 738.0(1208.0) AvgX100: 645.2 |AvgR:1318.0 |Ls:0.0950 |Eps:0.0150 |LR:1.25e-04 |Gm:0.950 |Fl:.(0/100)0 |DZ:744.6 BS:544.6 B136 |SP: 18.1 | RB:  - | CLR:  -
Ep 4865 |OrigR: 352.0 ShpR: 851.2 |X: 417.0(1208.0) AvgX100: 642.9 |AvgR:1313.4 |Ls:0.1016 |Eps:0.0150 |LR:1.25e-04 |Gm:0.950 |Fl:.(0/100)0 |DZ:744.6 BS:544.6 B135 |SP: 19.6 | RB:  - | CLR:  -
Ep 4866 |OrigR: 626.0 ShpR:1418.6 |X: 696.0(1208.0) AvgX100: 642.5 |AvgR:1312.5 |Ls:0.0908 |Eps:0.0150 |LR:1.25e-04 |Gm:0.950 |Fl:.(0/100)0 |DZ:744.6 BS:544.6 B134 |SP: 19.6 | RB:  - | CLR:  -
Ep 4867 |OrigR: 645.0 ShpR:1457.5 |X: 715.0(1208.0) AvgX100: 645.7 |AvgR:1319.1 |Ls:0.1050 |Eps:0.0150 |LR:1.25e-04 |Gm:0.950 |Fl:.(0/100)0 |DZ:744.6 BS:544.6 B133 |SP: 21.1 | RB:  - | CLR:  -
Ep 4868 |OrigR: 585.0 ShpR:1338.5 |X: 654.0(1208.0) AvgX100: 645.1 |AvgR:1317.8 |Ls:0.0842 |Eps:0.0150 |LR:1.25e-04 |Gm:0.950 |Fl:.(0/100)0 |DZ:744.6 BS:544.6 B132 |SP: 22.6 | RB:  - | CLR:  -
Ep 4869 |OrigR: 672.0 ShpR:1519.7 |X: 742.0(1208.0) AvgX100: 645.1 |AvgR:1317.8 |Ls:0.0930 |Eps:0.0150 |LR:1.25e-04 |Gm:0.950 |Fl:.(0/100)0 |DZ:744.0 BS:544.0 B131 |SP: 22.0 | RB:  - | CLR:  -
Ep 4870 |OrigR: 633.0 ShpR:1432.3 |X: 705.0(1208.0) AvgX100: 648.0 |AvgR:1323.7 |Ls:0.0950 |Eps:0.0150 |LR:1.25e-04 |Gm:0.950 |Fl:.(0/100)0 |DZ:744.0 BS:544.0 B130 |SP: 22.0 | RB:  - | CLR:  -
Ep 4871 |OrigR: 674.0 ShpR:1521.9 |X: 745.0(1208.0) AvgX100: 651.6 |AvgR:1331.1 |Ls:0.1073 |Eps:0.0150 |LR:1.25e-04 |Gm:0.950 |Fl:.(0/100)0 |DZ:744.6 BS:544.6 B129 |SP: 22.6 | RB:  - | CLR:  -
Ep 4872 |OrigR: 655.0 ShpR:1484.5 |X: 725.0(1208.0) AvgX100: 651.4 |AvgR:1330.7 |Ls:0.0831 |Eps:0.0150 |LR:1.25e-04 |Gm:0.950 |Fl:.(0/100)0 |DZ:744.6 BS:544.6 B128 |SP: 21.1 | RB:  - | CLR:  -
Ep 4873 |OrigR: 869.0 ShpR:1931.9 |X: 943.0(1208.0) AvgX100: 653.4 |AvgR:1334.9 |Ls:0.0920 |Eps:0.0150 |LR:1.25e-04 |Gm:0.950 |Fl:.(0/100)0 |DZ:744.6 BS:544.6 B127 |SP: 21.1 | RB: 37 | CLR:  -
Ep 4874 |OrigR: 675.0 ShpR:1525.5 |X: 745.0(1208.0) AvgX100: 653.5 |AvgR:1335.0 |Ls:0.0882 |Eps:0.0150 |LR:1.25e-04 |Gm:0.950 |Fl:.(0/100)0 |DZ:745.0 BS:545.0 B126 |SP: 20.5 | RB:  - | CLR:  -
Ep 4875 |OrigR: 354.0 ShpR: 855.4 |X: 419.0(1208.0) AvgX100: 653.5 |AvgR:1335.1 |Ls:0.1015 |Eps:0.0150 |LR:1.25e-04 |Gm:0.950 |Fl:.(0/100)0 |DZ:745.0 BS:545.0 B125 |SP: 21.5 | RB:  - | CLR:  -
Ep 4876 |OrigR: 354.0 ShpR: 855.4 |X: 419.0(1208.0) AvgX100: 650.4 |AvgR:1328.6 |Ls:0.0891 |Eps:0.0150 |LR:1.25e-04 |Gm:0.950 |Fl:.(0/100)0 |DZ:745.0 BS:545.0 B124 |SP: 23.0 | RB:  - | CLR:  -
Ep 4877 |OrigR: 302.0 ShpR: 754.7 |X: 372.0(1208.0) AvgX100: 647.1 |AvgR:1321.9 |Ls:0.0927 |Eps:0.0150 |LR:1.25e-04 |Gm:0.950 |Fl:.(0/100)0 |DZ:744.6 BS:544.6 B123 |SP: 23.6 | RB:  - | CLR:  -
